id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,fuente_url,tags,probabilidad_salida,prioridad,origen_refuerzo
374,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,LinearLayout,Básico,Completar,¿Qué alternativa describe correctamente un elemento de GUI con XML: linearlayout?,Hook de React para sincronizar componentes con sistemas externos o efectos secundarios.,Layout que organiza elementos en una sola dirección: horizontal o vertical.,"Elemento usado para reportar tareas, errores o mejoras en un proyecto colaborativo.",RecyclerView,Diodo emisor de luz usado como indicador visual en circuitos electrónicos.,B,Layout que organiza elementos en una sola dirección: horizontal o vertical.,Esa descripción corresponde a Layout que organiza elementos en una sola dirección: horizontal o vertical..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,layouts",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
637,Diseño y Desarrollo de Aplicaciones Móviles,4,Estado y arquitectura,ViewModel,Intermedio,Aplicación,"Si estás resolviendo un test de opción múltiple y la pista es «ViewModel», ¿cuál eliges?",Función de Arduino para configurar un pin como entrada o salida.,Componente que conserva y gestiona datos relacionados con la UI.,Bus de comunicación serial que usa líneas SDA y SCL para conectar periféricos.,"Framework de machine learning usado para construir, entrenar y desplegar modelos.",LiveData,B,Componente que conserva y gestiona datos relacionados con la UI.,La pista apunta a Componente que conserva y gestiona datos relacionados con la UI..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/topic/libraries/architecture/viewmodel,"android,viewmodel",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
679,Diseño y Desarrollo de Aplicaciones Móviles,4,JSON Parsing,JSON,Básico,Aplicación,Caso práctico: un estudiante necesita identificar el elemento que cumple esta función: json. ¿Cuál es?,APK,Formato ligero de intercambio de datos común en APIs REST.,Lenguaje usado para estilos visuales de una interfaz web.,CSV,YAML,B,Formato ligero de intercambio de datos común en APIs REST.,Corresponde a Formato ligero de intercambio de datos común en APIs REST.: JSON,PIAD-525_CONTENIDO.pdf,https://www.tensorflow.org/js,"json,api",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
201,Diseño y Desarrollo de Aplicaciones Móviles,2,Alertas y eventos,Toast,Intermedio,Aplicación,¿Qué concepto se define como: «Toast»?,AlertDialog,Entorno de notebooks en la nube para escribir y ejecutar Python colaborativamente.,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,Componente de Android que representa una pantalla con la que el usuario interactúa.,Modelo que ajusta una relación lineal entre variables numéricas para predecir valores continuos.,C,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,La definición corresponde a Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,alertas",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
567,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,REST,Básico,Relación,"En el módulo «Diseño y Desarrollo de Aplicaciones Móviles», ¿qué elemento se usa para rest?",Sistema de automatización de compilación usado en proyectos Android para dependencias y builds.,Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,Activity,SOAP,Sintaxis que permite escribir estructuras similares a HTML dentro de JavaScript en React.,B,Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,"Según el contenido del módulo, corresponde a Estilo de arquitectura para servicios web que usa recursos y métodos HTTP..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"rest,api",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
549,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,OkHttp,Básico,Reconocimiento,Marca la alternativa que mejor representa el concepto de Cliente HTTP usado como base para realizar solicitudes de red en Android..,Retrofit,Sintaxis que permite escribir estructuras similares a HTML dentro de JavaScript en React.,Cliente HTTP usado como base para realizar solicitudes de red en Android.,Moshi,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,C,Cliente HTTP usado como base para realizar solicitudes de red en Android.,Cliente HTTP usado como base para realizar solicitudes de red en Android.: OkHttp,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,http",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
341,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,ConstraintLayout,Intermedio,Aplicación,¿Qué concepto se define como: «ConstraintLayout»?,LinearLayout,Gradle,Layout flexible que posiciona vistas mediante restricciones entre elementos.,Toast,Retrofit,C,Layout flexible que posiciona vistas mediante restricciones entre elementos.,La definición corresponde a Layout flexible que posiciona vistas mediante restricciones entre elementos..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,layouts",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
556,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,OkHttp,Básico,Relación,¿Cuál de estos términos sería más probable como respuesta en una pregunta sobre API REST Android?,Ejecución de modelos de machine learning en microcontroladores y dispositivos de muy bajo consumo.,Room,Modelo intermedio que extiende la nube hacia la red local para procesar datos cerca del borde.,Cliente HTTP usado como base para realizar solicitudes de red en Android.,SQLite,D,Cliente HTTP usado como base para realizar solicitudes de red en Android.,"El término más probable es Cliente HTTP usado como base para realizar solicitudes de red en Android., porque okhttp",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,http",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
203,Diseño y Desarrollo de Aplicaciones Móviles,2,Alertas y eventos,Toast,Básico,Aplicación,"Complete la frase: En Alertas y eventos, ______ se relaciona con toast",Función de Arduino que se ejecuta repetidamente después de setup().,AlertDialog,Fragment,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,Formato usado frecuentemente para guardar modelos Keras en entornos Python.,D,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,La palabra que completa la frase es Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,alertas",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
227,Diseño y Desarrollo de Aplicaciones Móviles,2,Ciclo de vida Activity,onCreate,Básico,Completar,"En el módulo «Diseño y Desarrollo de Aplicaciones Móviles», ¿qué elemento se usa para oncreate?",Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,Operación CRUD que inserta o registra nuevos datos.,onDestroy,Método del ciclo de vida donde normalmente se inicializa la Activity y se carga el layout.,onResume,D,Método del ciclo de vida donde normalmente se inicializa la Activity y se carga el layout.,"Según el contenido del módulo, corresponde a Método del ciclo de vida donde normalmente se inicializa la Activity y se carga el layout..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/guide/components/activities/activity-lifecycle,"android,lifecycle",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
676,Diseño y Desarrollo de Aplicaciones Móviles,4,JSON Parsing,JSON,Intermedio,Aplicación,¿Cuál de estos términos sería más probable como respuesta en una pregunta sobre JSON Parsing?,Bloque de un notebook que ejecuta instrucciones de programación.,Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,Formato ligero de intercambio de datos común en APIs REST.,Procesamiento de datos cerca del dispositivo o fuente de datos para reducir latencia y dependencia de la nube.,Protocolo que permite direccionar y enrutar paquetes entre redes.,C,Formato ligero de intercambio de datos común en APIs REST.,"El término más probable es Formato ligero de intercambio de datos común en APIs REST., porque json",PIAD-525_CONTENIDO.pdf,https://www.tensorflow.org/js,"json,api",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
565,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,REST,Básico,Relación,"Si en un examen preguntan por rest, ¿qué alternativa debes marcar?",Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,Gradle,Procesamiento de datos cerca del dispositivo o fuente de datos para reducir latencia y dependencia de la nube.,SOAP,Token firmado usado para autenticación y autorización en aplicaciones web y APIs.,A,Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,La alternativa correcta es Estilo de arquitectura para servicios web que usa recursos y métodos HTTP..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"rest,api",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
61,Diseño y Desarrollo de Aplicaciones Móviles,1,Android Studio y Java,Fragment,Básico,Definición,¿Qué concepto se define como: «Fragment»?,Proceso para reducir tamaño o mejorar eficiencia de un modelo en dispositivos limitados.,Evento que se dispara cuando el usuario pulsa una vista o botón.,Router,Base de datos relacional ligera embebida en Android para almacenamiento local.,Parte reutilizable de la interfaz o comportamiento dentro de una Activity.,E,Parte reutilizable de la interfaz o comportamiento dentro de una Activity.,La definición corresponde a Parte reutilizable de la interfaz o comportamiento dentro de una Activity..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,fragment",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
517,Diseño y Desarrollo de Aplicaciones Móviles,3,SQLite y CRUD,SQLite,Básico,Completar,"Si estás resolviendo un test de opción múltiple y la pista es «SQLite», ¿cuál eliges?",Protocolo de aplicación usado para transferir recursos en la web mediante solicitudes y respuestas.,Mecanismo que controla solicitudes HTTP entre orígenes diferentes.,Herramienta que permite ejecutar y probar una app Android sin usar un dispositivo físico.,Base de datos relacional ligera embebida en Android para almacenamiento local.,Docker,D,Base de datos relacional ligera embebida en Android para almacenamiento local.,La pista apunta a Base de datos relacional ligera embebida en Android para almacenamiento local..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/training/data-storage/room,"android,sqlite",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
442,Diseño y Desarrollo de Aplicaciones Móviles,3,SQLite y CRUD,Create,Básico,Reconocimiento,"En el tema de SQLite y CRUD, ¿cuál es la opción correcta para: create?",Protocolo de aplicación usado para transferir recursos en la web mediante solicitudes y respuestas.,Operación CRUD que inserta o registra nuevos datos.,Push,"Red de objetos físicos conectados que capturan, envían o reciben datos mediante sensores, actuadores y redes.",Dispositivo que ejecuta una acción física a partir de una señal de control.,B,Operación CRUD que inserta o registra nuevos datos.,"En SQLite y CRUD, el concepto correcto es Operación CRUD que inserta o registra nuevos datos..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/training/data-storage/room,crud,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
3172,Diseño y Desarrollo de Aplicaciones Móviles,4,REST Android,Retrofit,Básico,Definición,¿Qué concepto corresponde a la siguiente definición: «Cliente HTTP type-safe para Android y Java que convierte una API HTTP en interfaz.»?,Retrofit,Gson,Gradle,Room,OkHttp,A,Retrofit,La definición descrita corresponde a Retrofit. Este tema está alineado con REST Android del módulo.,PDF SENATI + fuente pública,https://square.github.io/retrofit/,"retrofit,rest",5,Alta,Currícula SENATI + documentación pública
407,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,XML,Básico,Definición,"En el módulo «Diseño y Desarrollo de Aplicaciones Móviles», ¿qué elemento se usa para xml?","Computadora de placa reducida usada en proyectos IoT, redes y edge computing.",Protocolo de transporte orientado a conexión que garantiza entrega ordenada de datos.,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.",Sistema de gestión de base de datos relacional usado en aplicaciones backend.,Cantidad de corriente eléctrica que circula por un circuito.,C,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.","Según el contenido del módulo, corresponde a Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,xml",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
207,Diseño y Desarrollo de Aplicaciones Móviles,2,Alertas y eventos,Toast,Intermedio,Completar,"En el módulo «Diseño y Desarrollo de Aplicaciones Móviles», ¿qué elemento se usa para toast?",AlertDialog,Fragment,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,Función de Arduino que se ejecuta una sola vez al iniciar el programa.,Token firmado usado para autenticación y autorización en aplicaciones web y APIs.,C,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,"Según el contenido del módulo, corresponde a Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,alertas",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
368,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,LinearLayout,Intermedio,Completar,¿Cuál es la respuesta correcta si se busca identificar: linearlayout?,Librería que facilita el manejo de formularios en React.,Layout que organiza elementos en una sola dirección: horizontal o vertical.,Librería de Python para manipulación y análisis de datos con estructuras como DataFrame.,Dispositivo que ejecuta una acción física a partir de una señal de control.,RelativeLayout,B,Layout que organiza elementos en una sola dirección: horizontal o vertical.,La respuesta correcta es Layout que organiza elementos en una sola dirección: horizontal o vertical..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,layouts",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
401,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,XML,Intermedio,Aplicación,¿Qué concepto se define como: «XML»?,JSON,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,SQL,CSV,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.",E,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.","La definición corresponde a Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,xml",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
647,Diseño y Desarrollo de Aplicaciones Móviles,4,JSON Parsing,Gson,Intermedio,Aplicación,"En el módulo «Diseño y Desarrollo de Aplicaciones Móviles», ¿qué elemento se usa para gson?",SQLite,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,"Red de objetos físicos conectados que capturan, envían o reciben datos mediante sensores, actuadores y redes.",Formato usado frecuentemente para guardar modelos Keras en entornos Python.,Función usada para leer valores analógicos desde un pin compatible.,B,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,"Según el contenido del módulo, corresponde a Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"json,android",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
226,Diseño y Desarrollo de Aplicaciones Móviles,2,Ciclo de vida Activity,onCreate,Básico,Reconocimiento,¿Qué término técnico se asocia mejor con la siguiente idea: oncreate?,Método del ciclo de vida donde normalmente se inicializa la Activity y se carga el layout.,Método HTTP usado para solicitar o leer recursos.,onPause,Función de Arduino que se ejecuta una sola vez al iniciar el programa.,onStop,A,Método del ciclo de vida donde normalmente se inicializa la Activity y se carga el layout.,El término técnico asociado es Método del ciclo de vida donde normalmente se inicializa la Activity y se carga el layout..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/guide/components/activities/activity-lifecycle,"android,lifecycle",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
3157,Diseño y Desarrollo de Aplicaciones Móviles,2,Alertas Android,Toast,Básico,Definición,¿Qué concepto corresponde a la siguiente definición: «Mensaje breve que aparece temporalmente sin bloquear la interacción del usuario.»?,Snackbar,Intent,ViewModel,AlertDialog,Toast,E,Toast,La definición descrita corresponde a Toast. Este tema está alineado con Alertas Android del módulo.,PDF SENATI + fuente pública,https://developer.android.com/,"toast,alertas",5,Alta,Currícula SENATI + documentación pública
215,Diseño y Desarrollo de Aplicaciones Móviles,2,Alertas y eventos,Toast,Intermedio,Definición,Selecciona la opción que completa correctamente: «Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción. es...»,AlertDialog,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,Comando que trae cambios del repositorio remoto y los integra localmente.,Modelo de Keras que organiza capas en una pila lineal.,Snackbar,B,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción.,Mensaje breve que aparece temporalmente en pantalla sin bloquear la interacción. se define como: Toast,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,alertas",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
651,Diseño y Desarrollo de Aplicaciones Móviles,4,JSON Parsing,Gson,Básico,Relación,"En una evaluación tipo Senati, si aparece la descripción «Gson», la respuesta esperada sería:",Bucle usado para repetir instrucciones un número definido de veces.,Plataforma de hardware libre usada para crear prototipos electrónicos con microcontroladores.,Componente de Android que representa una pantalla con la que el usuario interactúa.,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,SQLite,D,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,"Para esa descripción, se debe marcar Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"json,android",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
656,Diseño y Desarrollo de Aplicaciones Móviles,4,JSON Parsing,Gson,Avanzado,Relación,¿Cuál de estos términos sería más probable como respuesta en una pregunta sobre JSON Parsing?,Token firmado usado para autenticación y autorización en aplicaciones web y APIs.,Versión optimizada de TensorFlow para ejecutar modelos en dispositivos móviles o embebidos.,Función de Arduino que se ejecuta una sola vez al iniciar el programa.,Moshi,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,E,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,"El término más probable es Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON., porque gson",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"json,android",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
591,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,Retrofit,Básico,Relación,"En una evaluación tipo Senati, si aparece la descripción «Retrofit», la respuesta esperada sería:",SQLite,Entorno de notebooks en la nube para escribir y ejecutar Python colaborativamente.,Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada.,Método usado para medir el rendimiento del modelo en datos de prueba o validación.,"Técnicas para manipular, filtrar, transformar o analizar imágenes digitales.",C,Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada.,"Para esa descripción, se debe marcar Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,rest",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
415,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,XML,Básico,Reconocimiento,"Selecciona la opción que completa correctamente: «Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz. es...»","Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.",SQL,HTTP,Técnica que reaplica commits sobre otra base para mantener un historial más lineal.,Procesamiento de datos cerca del dispositivo o fuente de datos para reducir latencia y dependencia de la nube.,A,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.","Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz. se define como: XML",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,xml",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
580,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,REST,Intermedio,Completar,"Si el enunciado dice «rest», ¿qué concepto debería marcarse? (Tema: API REST Android)",Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,Método de Keras usado para entrenar o ajustar un modelo con datos.,Protocolo de comunicación serial asíncrona usado entre dispositivos.,XML,SQLite,A,Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,Corresponde a Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.: REST,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"rest,api",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
588,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,Retrofit,Avanzado,Reconocimiento,¿Cuál es la respuesta correcta si se busca identificar: retrofit?,SQLite,Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada.,OkHttp,Estructura condicional que ejecuta instrucciones cuando una condición es verdadera.,Gestor de paquetes de Node.js usado para instalar dependencias y ejecutar scripts.,B,Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada.,La respuesta correcta es Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,rest",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
571,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,REST,Avanzado,Aplicación,"En una evaluación tipo Senati, si aparece la descripción «REST», la respuesta esperada sería:",Tipo de ML que busca patrones en datos sin etiquetas.,SQLite,Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,Base de datos relacional ligera embebida en Android para almacenamiento local.,Versión optimizada de TensorFlow para ejecutar modelos en dispositivos móviles o embebidos.,C,Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,"Para esa descripción, se debe marcar Estilo de arquitectura para servicios web que usa recursos y métodos HTTP..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"rest,api",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
594,Diseño y Desarrollo de Aplicaciones Móviles,4,API REST Android,Retrofit,Avanzado,Aplicación,¿Qué alternativa describe correctamente un elemento de API REST Android: retrofit?,Base de datos relacional ligera embebida en Android para almacenamiento local.,Operación CRUD que modifica datos existentes.,Ataque que inserta código SQL malicioso en consultas de base de datos.,Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada.,Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet.,D,Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada.,Esa descripción corresponde a Librería cliente HTTP usada en Android para consumir servicios REST de forma estructurada..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,rest",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
281,Diseño y Desarrollo de Aplicaciones Móviles,2,Ciclo de vida Activity,onStart,Básico,Reconocimiento,¿Qué concepto se define como: «onStart»?,Método que se ejecuta cuando la Activity se vuelve visible para el usuario.,"Red de objetos físicos conectados que capturan, envían o reciben datos mediante sensores, actuadores y redes.",onClick,Lenguaje de marcado usado para estructurar la interfaz de una aplicación web.,Placa basada en ESP8266 con conectividad WiFi integrada para proyectos IoT.,A,Método que se ejecuta cuando la Activity se vuelve visible para el usuario.,La definición corresponde a Método que se ejecuta cuando la Activity se vuelve visible para el usuario..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/guide/components/activities/activity-lifecycle,"android,lifecycle",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
419,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,XML,Básico,Relación,"En una pregunta de marcar, la pista principal es: xml. Selecciona la respuesta.",Método HTTP usado para eliminar un recurso.,ORM para Node.js que permite trabajar con bases de datos relacionales mediante modelos.,Operación CRUD que elimina datos existentes.,JWT,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.",E,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.","Corresponde a Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.: XML",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,xml",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
431,Diseño y Desarrollo de Aplicaciones Móviles,3,SQLite y CRUD,CRUD,Básico,Definición,"En una evaluación tipo Senati, si aparece la descripción «CRUD», la respuesta esperada sería:","Conjunto de operaciones Create, Read, Update y Delete sobre datos.",Función de Arduino que se ejecuta repetidamente después de setup().,JWT,Protocolo de aplicación usado para transferir recursos en la web mediante solicitudes y respuestas.,Plantilla inmutable usada para crear contenedores Docker.,A,"Conjunto de operaciones Create, Read, Update y Delete sobre datos.","Para esa descripción, se debe marcar Conjunto de operaciones Create, Read, Update y Delete sobre datos..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/training/data-storage/room,"crud,sqlite",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
497,Diseño y Desarrollo de Aplicaciones Móviles,3,SQLite y CRUD,Read,Intermedio,Relación,"Si estás resolviendo un test de opción múltiple y la pista es «Read», ¿cuál eliges?",Función usada para escribir un valor HIGH o LOW en un pin digital.,Layout que organiza elementos en una sola dirección: horizontal o vertical.,Operación CRUD que consulta o lee datos existentes.,API de alto nivel usada para crear y entrenar modelos de redes neuronales.,Commit,C,Operación CRUD que consulta o lee datos existentes.,La pista apunta a Operación CRUD que consulta o lee datos existentes..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/training/data-storage/room,crud,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2,Diseño y Desarrollo de Aplicaciones Móviles,1,Android Studio y Java,Activity,Básico,Aplicación,"En el tema de Android Studio y Java, ¿cuál es la opción correcta para: activity?",ViewModel,Drawable,Fragment,Componente de Android que representa una pantalla con la que el usuario interactúa.,Cliente HTTP usado como base para realizar solicitudes de red en Android.,D,Componente de Android que representa una pantalla con la que el usuario interactúa.,"En Android Studio y Java, el concepto correcto es Componente de Android que representa una pantalla con la que el usuario interactúa..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,componentes",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
12,Diseño y Desarrollo de Aplicaciones Móviles,1,Android Studio y Java,Activity,Básico,Relación,¿Qué concepto es clave en Android Studio y Java porque permite/representa lo siguiente: activity?,Dispositivo que detecta una variable física y la convierte en una señal medible.,Método llamado cuando la Activity pasa al primer plano e interactúa con el usuario.,"Relación entre voltaje, corriente y resistencia: V = I × R.",Componente de Android que representa una pantalla con la que el usuario interactúa.,ViewModel,D,Componente de Android que representa una pantalla con la que el usuario interactúa.,El concepto clave es Componente de Android que representa una pantalla con la que el usuario interactúa..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,componentes",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
252,Diseño y Desarrollo de Aplicaciones Móviles,2,Ciclo de vida Activity,onPause,Básico,Completar,¿Qué concepto es clave en Ciclo de vida Activity porque permite/representa lo siguiente: onpause?,Método llamado cuando la Activity pierde el foco parcialmente.,onDestroy,Estilo de arquitectura para servicios web que usa recursos y métodos HTTP.,Herramienta moderna para crear y desarrollar proyectos frontend de forma rápida.,Evento que se dispara cuando el usuario pulsa una vista o botón.,A,Método llamado cuando la Activity pierde el foco parcialmente.,El concepto clave es Método llamado cuando la Activity pierde el foco parcialmente..,PIAD-525_CONTENIDO.pdf,https://developer.android.com/guide/components/activities/activity-lifecycle,"android,lifecycle",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
405,Diseño y Desarrollo de Aplicaciones Móviles,2,GUI con XML,XML,Intermedio,Reconocimiento,"Si en un examen preguntan por xml, ¿qué alternativa debes marcar?",CSV,JWT,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.",Dispositivo que ejecuta una acción física a partir de una señal de control.,Protocolo que permite direccionar y enrutar paquetes entre redes.,C,"Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz.","La alternativa correcta es Lenguaje de marcado usado en Android para definir layouts, vistas y recursos de interfaz..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/,"android,xml",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
438,Diseño y Desarrollo de Aplicaciones Móviles,3,SQLite y CRUD,CRUD,Básico,Completar,"¿Qué herramienta, método o concepto corresponde a esta descripción técnica: crud?","Conjunto de operaciones Create, Read, Update y Delete sobre datos.","Relación entre voltaje, corriente y resistencia: V = I × R.",Estilo arquitectónico para diseñar servicios web basados en recursos y métodos HTTP.,REST,SOAP,A,"Conjunto de operaciones Create, Read, Update y Delete sobre datos.","Corresponde a Conjunto de operaciones Create, Read, Update y Delete sobre datos..",PIAD-525_CONTENIDO.pdf,https://developer.android.com/training/data-storage/room,"crud,sqlite",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
