id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
900015,Aplicaciones Móviles Android,,Navegación Android,ViewPager,Básico,Pregunta probable de examen,¿Qué componente gestiona la visualización de fragmentos asociados a pestañas?,ViewPager,Gradle,if,Room,Toast,A,ViewPager,ViewPager o ViewPager2 permite deslizar y mostrar fragmentos vinculados a pestañas.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Aplicaciones Móviles Android, Navegación Android, ViewPager, ViewPager",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600051,Aplicaciones Móviles Android,,Persistencia,Clave valor,Intermedio,Caso breve,"Para desarrollar una app móvil, ¿qué alternativa corresponde a clave valor?",RelativeLayout,API REST,SharedPreferences,onDestroy,Android Studio,C,SharedPreferences,SharedPreferences guarda configuraciones simples.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Persistencia, Clave valor, SharedPreferences",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600052,Aplicaciones Móviles Android,,Persistencia,ORM local,Intermedio,Función o uso,"Repaso: en Persistencia, ¿qué opción se asocia con oRM local?",PUT,SQLite,Room,Activity,boolean,C,Room,Room facilita el acceso a SQLite.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Persistencia, ORM local, Room",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600058,Aplicaciones Móviles Android,,Publicación,Tienda,Intermedio,Identificación,¿Qué opción cumple esta función: Plataforma usada para publicar y administrar apps en Play Store?,Google Play Console,Toast,LinearLayout,CRUD,LiveData,A,Google Play Console,"Permite subir, configurar y publicar aplicaciones.",PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Publicación, Tienda, Google Play Console",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900018,Aplicaciones Móviles Android,,Publicación Android,Nombre de paquete,Básico,Pregunta probable de examen,"Antes de publicar una app, ¿qué identificador debe estar definido correctamente?",Comunicación entre componentes,src,AndroidManifest.xml,Nombre de paquete,Intent,D,Nombre de paquete,El nombre de paquete identifica de forma única una aplicación en Google Play.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Aplicaciones Móviles Android, Publicación Android, Nombre de paquete, Nombre de paquete",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600063,Aplicaciones Móviles Android,,Recursos,Cadenas,Intermedio,Identificación,"En Android, ¿qué opción permite archivo o recurso donde se guardan textos reutilizables de la app?",boolean,Button,strings.xml,RelativeLayout,PUT,C,strings.xml,strings.xml centraliza textos y facilita mantenimiento.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Recursos, Cadenas, strings.xml",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600062,Aplicaciones Móviles Android,,Recursos,Colores,Intermedio,Función o uso,Repaso rápido: ¿qué alternativa permite archivo o recurso donde se centralizan colores reutilizables de la app?,LiveData,boolean,colors.xml,DELETE,onDestroy,C,colors.xml,colors.xml organiza colores para usarlos en la UI.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Recursos, Colores, colors.xml",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900004,Aplicaciones Móviles Android,,Recursos Android,Carpeta res,Básico,Pregunta probable de examen,¿En qué carpeta se guardan los recursos visuales y de interfaz de un proyecto Android?,TextView,LiveData,res,AVD Manager,SELECT,C,res,"La carpeta res contiene recursos como layouts, textos, imágenes y valores.",Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Aplicaciones Móviles Android, Recursos Android, Carpeta res, res",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600040,Aplicaciones Móviles Android,,Red,Arquitectura,Intermedio,Repaso conceptual,"En una app Android, necesitas estilo de API que permite comunicar la app con un servidor usando HTTP. ¿Qué opción corresponde?",LinearLayout,Material Design,API REST,AndroidManifest.xml,PUT,C,API REST,REST permite consumir recursos mediante métodos HTTP.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Red, Arquitectura, API REST",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600046,Aplicaciones Móviles Android,,Red,Cliente HTTP,Intermedio,Caso breve,"Dentro de Red, ¿qué alternativa se relaciona con cliente HTTP?",Toast,Android App Bundle,OkHttp,Retrofit,Almacenamiento interno,C,OkHttp,OkHttp gestiona conexiones y solicitudes HTTP.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Red, Cliente HTTP, OkHttp",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600045,Aplicaciones Móviles Android,,Red,Cliente REST,Intermedio,Repaso conceptual,"Para reforzar Red, identifica la opción correcta sobre cliente REST.",POST,ImageView,Almacenamiento interno,Retrofit,JSON,D,Retrofit,Retrofit simplifica llamadas HTTP a APIs.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Red, Cliente REST, Retrofit",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600056,Aplicaciones Móviles Android,,Rendimiento,Datos temporales,Intermedio,Caso breve,"Para una tarea de Rendimiento, ¿qué opción describe mejor mecanismo para guardar temporalmente datos y reducir cargas repetidas?",Room,Activity,Caché,for,GET,C,Caché,La caché mejora rendimiento evitando recargas innecesarias.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Rendimiento, Datos temporales, Caché",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600038,Aplicaciones Móviles Android,,SQL,Actualización,Intermedio,Identificación,Repaso rápido: ¿qué alternativa permite sentencia SQL usada para modificar registros?,Permisos Android,Fragment,Almacenamiento interno,onStart,UPDATE,E,UPDATE,UPDATE cambia registros existentes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Actualización, UPDATE",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600036,Aplicaciones Móviles Android,,SQL,Consulta,Intermedio,Caso breve,"En una evaluación sobre SQL, ¿qué respuesta corresponde a consulta?",Gradle,SELECT,onStart,Retrofit,onStop,B,SELECT,SELECT consulta datos en una tabla.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Consulta, SELECT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600039,Aplicaciones Móviles Android,,SQL,Eliminación,Intermedio,Aplicación directa,¿Qué opción usarías en Android cuando necesitas sentencia SQL usada para borrar registros?,DELETE,AlertDialog,SharedPreferences,onResume,SQLite,A,DELETE,DELETE elimina registros.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Eliminación, DELETE",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600037,Aplicaciones Móviles Android,,SQL,Inserción,Intermedio,Función o uso,"En Android, ¿qué opción permite sentencia SQL usada para agregar registros?",Moshi,Room,onClick,INSERT,Gson,D,INSERT,INSERT agrega nuevos datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Inserción, INSERT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600059,Aplicaciones Móviles Android,,Seguridad,Accesos,Intermedio,Aplicación directa,"Repaso rápido: ¿qué alternativa permite autorizaciones que una app solicita para usar cámara, ubicación o internet?",POST,Moshi,Caché,Permisos Android,AndroidManifest.xml,D,Permisos Android,Los permisos controlan el acceso a recursos del dispositivo.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Seguridad, Accesos, Permisos Android",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600016,Aplicaciones Móviles Android,,UI,Diseño,Básico,Caso breve,¿Cuál alternativa identifica correctamente la función de diseño?,XML,String,SQLite,Método,SharedPreferences,A,XML,XML describe la estructura de la interfaz.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Diseño, XML",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600014,Aplicaciones Móviles Android,,UI,Elemento visual,Básico,Aplicación directa,"En una app Android, necesitas componente visual individual como texto, botón o imagen. ¿Qué opción corresponde?",boolean,View,Caché,if,onClick,B,View,View es la clase base de los elementos visuales.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Elemento visual, View",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600013,Aplicaciones Móviles Android,,UI,Fragmento,Básico,Identificación,"Repaso: en UI, ¿qué opción se asocia con fragmento?",Emulador Android,strings.xml,ImageView,Método,Fragment,E,Fragment,Un Fragment divide y reutiliza partes de la interfaz.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Fragmento, Fragment",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600015,Aplicaciones Móviles Android,,UI,Organización,Básico,Repaso conceptual,¿Qué componente se usa para contenedor que organiza la posición de los elementos visuales?,Material Design,boolean,CRUD,Layout,onStop,D,Layout,Un Layout define cómo se acomodan las vistas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Organización, Layout",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600012,Aplicaciones Móviles Android,,UI,Pantalla,Básico,Función o uso,"Para desarrollar una app móvil, ¿qué alternativa corresponde a pantalla?",Activity,onStop,UPDATE,JSON,POST,A,Activity,Una Activity representa una pantalla de interacción.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Pantalla, Activity",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600021,Aplicaciones Móviles Android,,Vistas,Botón,Básico,Caso breve,"Al trabajar con una app Android, ¿qué elegirías para vista que permite ejecutar una acción al presionarla?",SQLite,String,onStart,Button,TextView,D,Button,Button dispara acciones mediante eventos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Vistas, Botón, Button",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600022,Aplicaciones Móviles Android,,Vistas,Imagen,Básico,Función o uso,¿Cuál es la opción más adecuada para el caso: Vista usada para mostrar imágenes dentro de la app?,RelativeLayout,ImageView,Almacenamiento interno,String,onResume,B,ImageView,ImageView presenta recursos gráficos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Vistas, Imagen, ImageView",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600020,Aplicaciones Móviles Android,,Vistas,Texto,Básico,Repaso conceptual,Repaso rápido: ¿qué alternativa permite vista usada para mostrar texto en pantalla?,TextView,while,onLongClick,String,Snackbar,A,TextView,TextView muestra texto al usuario.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Vistas, Texto, TextView",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900009,Aplicaciones Móviles Android,,XML,tag,Básico,Pregunta probable de examen,¿Qué elemento delimita un bloque de datos en XML?,LinearLayout,OkHttp,Retrofit,tag,src,D,tag,Un tag o etiqueta XML abre y cierra bloques de datos.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Aplicaciones Móviles Android, XML, tag, tag",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900010,Aplicaciones Móviles Android,,XML,version,Básico,Pregunta probable de examen,¿Qué atributo indica el estándar del documento en la cabecera XML?,AVD Manager,while,SharedPreferences,version,Parsing JSON,D,version,version aparece en la declaración XML e indica la versión del documento.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Aplicaciones Móviles Android, XML, version, version",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600186,Fullstack Developer Software,,API,CRUD,Intermedio,Caso breve,"Para una tarea de API, ¿qué opción describe mejor operaciones básicas para crear, leer, actualizar y eliminar datos?",Formulario controlado,JSON,CRUD,GitHub Projects,CORS,C,CRUD,CRUD resume las acciones principales de una API.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, API, CRUD, CRUD",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600181,Fullstack Developer Software,,API,Endpoint,Intermedio,Caso breve,"Repaso: en API, ¿qué opción se asocia con endpoint?",Yup,Fork,GitHub Projects,Autenticación,Endpoint,E,Endpoint,Un endpoint representa un punto de acceso a la API.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, API, Endpoint, Endpoint",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600168,Fullstack Developer Software,,API,REST,Intermedio,Identificación,"Para gestionar un proyecto web, ¿qué alternativa corresponde a rEST?",REST,Serialización,SQL Injection,rebase,POST,A,REST,REST organiza recursos y operaciones HTTP.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, API, REST, REST",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600169,Fullstack Developer Software,,API,SOAP,Intermedio,Aplicación directa,¿Qué opción usarías en backend/frontend para protocolo de servicios web más formal y basado en XML?,Controlador,Endpoint,JSX,SOAP,Conflicto,D,SOAP,SOAP es más estructurado que REST.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, API, SOAP, SOAP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600140,Fullstack Developer Software,,Automatización,CI/CD,Básico,Repaso conceptual,"En una evaluación sobre Automatización, ¿qué respuesta corresponde a cI/CD?",Autenticación,Rama,GitHub Actions,Modelo,Componente,C,GitHub Actions,GitHub Actions automatiza flujos de desarrollo.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Automatización, CI/CD, GitHub Actions",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600184,Fullstack Developer Software,,Backend,Autenticación,Intermedio,Aplicación directa,¿Qué concepto se usa para proceso de verificar la identidad de un usuario?,REST,Git Flow,JSON,GET,Autenticación,E,Autenticación,La autenticación confirma quién es el usuario.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Autenticación, Autenticación",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600185,Fullstack Developer Software,,Backend,Autorización,Intermedio,Repaso conceptual,Repaso rápido: ¿qué alternativa permite proceso que define qué acciones puede realizar un usuario?,Autorización,JWT,Code Review,Fork,Docker,A,Autorización,La autorización controla permisos.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Autorización, Autorización",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600183,Fullstack Developer Software,,Backend,Controlador,Intermedio,Identificación,"En un proyecto web fullstack, necesitas parte que recibe la petición y decide qué respuesta entregar. ¿Qué opción corresponde?",Controlador,rebase,useState,SSH keys,Docker,A,Controlador,El controlador coordina lógica y respuesta.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Controlador, Controlador",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600142,Fullstack Developer Software,,Backend,Entorno,Básico,Función o uso,"Para gestionar un proyecto web, ¿qué alternativa corresponde a entorno?",Bootstrap,Git Flow,ORM,Controlador,Node.js,E,Node.js,Node.js ejecuta JavaScript fuera del navegador.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Entorno, Node.js",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600144,Fullstack Developer Software,,Backend,Framework,Básico,Aplicación directa,"En un proyecto web fullstack, necesitas framework ligero para crear servidores, rutas y APIs con Node.js. ¿Qué opción corresponde?",Contenedor,Git,Express.js,GitHub,DELETE,C,Express.js,Express simplifica el desarrollo de APIs.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Framework, Express.js",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600182,Fullstack Developer Software,,Backend,Modelo,Intermedio,Función o uso,¿Qué opción usarías en backend/frontend para representación de una entidad o tabla en el código?,Issue,Modelo,GitHub,useEffect,CRUD,B,Modelo,Un modelo define estructura y reglas de datos.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Modelo, Modelo",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600150,Fullstack Developer Software,,Base de datos,Cambios,Básico,Repaso conceptual,"Para reforzar Base de datos, identifica la opción correcta sobre cambios.",Code Review,Docker,POST,Controlador,Migración,E,Migración,Las migraciones controlan cambios del esquema.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Base de datos, Cambios, Migración",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600147,Fullstack Developer Software,,Base de datos,Relacional,Básico,Función o uso,"Para una tarea de Base de datos, ¿qué opción describe mejor sistema de base de datos relacional usado con SQL?",Endpoint,Autenticación,MySQL,JSON,Formulario controlado,C,MySQL,MySQL almacena datos en tablas relacionadas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Base de datos, Relacional, MySQL",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600130,Fullstack Developer Software,,Cambios,Registro,Básico,Repaso conceptual,¿Qué opción usarías en backend/frontend para acción que guarda cambios en el historial local?,Autenticación,REST,commit,Migración,Vite,C,commit,commit registra cambios en Git.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Cambios, Registro, commit",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600128,Fullstack Developer Software,,Colaboración,Copia,Básico,Identificación,"En desarrollo fullstack, ¿qué opción permite copia de un repositorio en la cuenta de otro usuario?",React Router,Express.js,Middleware,CRUD,Fork,E,Fork,Fork permite trabajar sobre una copia del proyecto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Colaboración, Copia, Fork",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600125,Fullstack Developer Software,,Colaboración,Plataforma,Básico,Repaso conceptual,Repaso rápido: ¿qué alternativa permite plataforma para alojar repositorios y colaborar con Git?,Pull Request,Formulario controlado,Virtualización,GitHub,Formulario no controlado,D,GitHub,GitHub facilita colaboración y gestión de repositorios.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Colaboración, Plataforma, GitHub",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600136,Fullstack Developer Software,,Colaboración,Solicitud,Básico,Caso breve,"Repaso: en Colaboración, ¿qué opción se asocia con solicitud?",React,React Router,GET,Git Flow,Pull Request,E,Pull Request,Un PR permite revisar cambios antes de fusionarlos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Colaboración, Solicitud, Pull Request",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600135,Fullstack Developer Software,,Conflictos,Git,Básico,Repaso conceptual,"Si te piden reconocer git dentro de Conflictos, ¿cuál es la respuesta correcta?",Ruta,Conflicto,Virtualización,rebase,JSX,B,Conflicto,Un conflicto requiere resolver manualmente cambios incompatibles.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Conflictos, Git, Conflicto",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600124,Fullstack Developer Software,,Control de versiones,Sistema,Básico,Aplicación directa,"Dentro de Control de versiones, ¿qué alternativa se relaciona con sistema?",Pull Request,Git,GitHub Projects,GET,Formik,B,Git,Git permite controlar versiones del proyecto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Control de versiones, Sistema, Git",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600174,Fullstack Developer Software,,Datos,JSON,Intermedio,Aplicación directa,"Para reforzar Datos, identifica la opción correcta sobre jSON.",Autorización,Conflicto,Controlador,JSON,NoSQL,D,JSON,JSON es común en APIs web.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Datos, JSON, JSON",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600176,Fullstack Developer Software,,Datos,NoSQL,Intermedio,Caso breve,"Dentro de Datos, ¿qué alternativa se relaciona con noSQL?",NoSQL,Git Flow,CRUD,MySQL,ORM,A,NoSQL,NoSQL no depende de tablas relacionales tradicionales.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Datos, NoSQL, NoSQL",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600175,Fullstack Developer Software,,Datos,Serialización,Intermedio,Repaso conceptual,¿Qué opción cumple esta función: Proceso de convertir datos a un formato transferible como JSON?,SSH keys,Vite,Pull Request,Serialización,Ruta dinámica,D,Serialización,La serialización prepara datos para envío o almacenamiento.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Datos, Serialización, Serialización",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600177,Fullstack Developer Software,,Despliegue,Contenedores,Intermedio,Función o uso,"Al trabajar con un proyecto web fullstack, ¿qué elegirías para plataforma para empaquetar aplicaciones y dependencias en contenedores?",NoSQL,Yup,Virtualización,Docker,npm,D,Docker,Docker facilita despliegues portables.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Despliegue, Contenedores, Docker",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600178,Fullstack Developer Software,,Despliegue,Unidad,Intermedio,Identificación,"Repaso: en Despliegue, ¿qué opción se asocia con unidad?",XSS,Rama,Contenedor,Componente,Sequelize,C,Contenedor,Un contenedor ejecuta una app en un entorno aislado.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Despliegue, Unidad, Contenedor",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900024,Fullstack Developer Software,,Docker,Contenedor,Básico,Pregunta probable de examen,"En Docker, ¿qué es un contenedor?",Entorno aislado,Issue,Serialización,Fork,package.json,A,Entorno aislado,Un contenedor ejecuta una aplicación con sus dependencias de forma aislada.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Docker, Contenedor, Entorno aislado",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900025,Fullstack Developer Software,,Docker,docker build,Básico,Pregunta probable de examen,¿Qué comando se usa para construir una imagen Docker desde un Dockerfile?,docker build,Node.js,Conflicto,MySQL,Serialización,A,docker build,docker build crea una imagen que luego puede ejecutarse como contenedor.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Docker, docker build, docker build",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900023,Fullstack Developer Software,,Docker,docker run,Básico,Pregunta probable de examen,¿Qué comando se usa para crear y ejecutar un contenedor Docker?,Virtualización,npm,POST,SQL Injection,docker run,E,docker run,docker run inicia un contenedor a partir de una imagen.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Docker, docker run, docker run",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600129,Fullstack Developer Software,,Flujo,Git,Básico,Aplicación directa,"Para reforzar Flujo, identifica la opción correcta sobre git.",Rama,Git Flow,GitHub Actions,Yup,SOAP,B,Git Flow,Git Flow estructura ramas y versiones.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Flujo, Git, Git Flow",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600164,Fullstack Developer Software,,Formularios,Controlado,Intermedio,Aplicación directa,Repaso rápido: ¿qué alternativa permite formulario cuyo valor es administrado por el estado de React?,DELETE,Controlador,Formulario controlado,Express.js,Contenedor,C,Formulario controlado,El formulario controlado depende del estado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Formularios, Controlado, Formulario controlado",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
