id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
500045,Aplicaciones Móviles Android,,Red,Cliente REST,Intermedio,Pregunta probable,¿Qué opción cumple esta función: Librería que facilita consumir servicios REST en Android?,INSERT,onStop,PUT,UPDATE,Retrofit,E,Retrofit,Retrofit simplifica llamadas HTTP a APIs.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Red, Cliente REST, Retrofit",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500038,Aplicaciones Móviles Android,,SQL,Actualización,Intermedio,Identificación,"Para desarrollar una app móvil, ¿qué alternativa corresponde a actualización?",boolean,Moshi,Caché,UPDATE,Intent,D,UPDATE,UPDATE cambia registros existentes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Actualización, UPDATE",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500036,Aplicaciones Móviles Android,,SQL,Consulta,Intermedio,Caso breve,"En una evaluación sobre SQL, ¿qué respuesta corresponde a consulta?",onDestroy,CRUD,SELECT,for,onClick,C,SELECT,SELECT consulta datos en una tabla.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Consulta, SELECT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500039,Aplicaciones Móviles Android,,SQL,Eliminación,Intermedio,Aplicación directa,¿Qué opción usarías en Android cuando necesitas sentencia SQL usada para borrar registros?,Material Design,DELETE,onPause,View,Toast,B,DELETE,DELETE elimina registros.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Eliminación, DELETE",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500037,Aplicaciones Móviles Android,,SQL,Inserción,Intermedio,Función o uso,"En Android, ¿qué opción permite sentencia SQL usada para agregar registros?",Intent,String,onClick,Material Design,INSERT,E,INSERT,INSERT agrega nuevos datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, SQL, Inserción, INSERT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500016,Aplicaciones Móviles Android,,UI,Diseño,Básico,Caso breve,¿Cuál alternativa identifica correctamente la función de diseño?,LinearLayout,Gson,XML,SELECT,INSERT,C,XML,XML describe la estructura de la interfaz.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Diseño, XML",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500014,Aplicaciones Móviles Android,,UI,Elemento visual,Básico,Aplicación directa,"En una app Android, necesitas componente visual individual como texto, botón o imagen. ¿Qué opción corresponde?",Layout,RelativeLayout,onStop,String,View,E,View,View es la clase base de los elementos visuales.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Elemento visual, View",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500013,Aplicaciones Móviles Android,,UI,Fragmento,Básico,Identificación,¿Qué opción usarías en Android cuando necesitas parte reutilizable de una interfaz que puede vivir dentro de una Activity?,Almacenamiento interno,SharedPreferences,Fragment,ImageView,Retrofit,C,Fragment,Un Fragment divide y reutiliza partes de la interfaz.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Fragmento, Fragment",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500015,Aplicaciones Móviles Android,,UI,Organización,Básico,Pregunta probable,¿Qué componente se usa para contenedor que organiza la posición de los elementos visuales?,Android App Bundle,onStop,Layout,Google Play Console,PUT,C,Layout,Un Layout define cómo se acomodan las vistas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Organización, Layout",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500012,Aplicaciones Móviles Android,,UI,Pantalla,Básico,Función o uso,"Para desarrollar una app móvil, ¿qué alternativa corresponde a pantalla?",LinearLayout,SELECT,Parsing JSON,Activity,Método,D,Activity,Una Activity representa una pantalla de interacción.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, UI, Pantalla, Activity",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500021,Aplicaciones Móviles Android,,Vistas,Botón,Básico,Caso breve,"Al trabajar con una app Android, ¿qué elegirías para vista que permite ejecutar una acción al presionarla?",Android Studio,onClick,Button,Método,Toast,C,Button,Button dispara acciones mediante eventos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Vistas, Botón, Button",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500022,Aplicaciones Móviles Android,,Vistas,Imagen,Básico,Función o uso,¿Cuál es la opción más adecuada para el caso: Vista usada para mostrar imágenes dentro de la app?,TextView,Almacenamiento interno,Material Design,POST,ImageView,E,ImageView,ImageView presenta recursos gráficos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Vistas, Imagen, ImageView",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500020,Aplicaciones Móviles Android,,Vistas,Texto,Básico,Pregunta probable,"Dentro de Vistas, ¿qué alternativa se relaciona con texto?",Moshi,Google Play Console,Retrofit,TextView,SELECT,D,TextView,TextView muestra texto al usuario.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Aplicaciones Móviles Android, Vistas, Texto, TextView",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
800010,Aplicaciones Móviles Android,,XML,tag,Básico,Pregunta probable de examen,¿Qué elemento delimita un bloque de datos en XML?,Gradle,AVD,Método,tag,DELETE HTTP,D,tag,Un tag o etiqueta XML abre y cierra bloques de datos.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Aplicaciones Móviles Android, XML, tag, tag",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
800011,Aplicaciones Móviles Android,,XML,version,Básico,Pregunta probable de examen,¿Qué atributo indica el estándar del documento en la cabecera XML?,UPDATE,TabLayout,Response,ViewModel,version,E,version,version aparece en la declaración XML e indica la versión del documento.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Aplicaciones Móviles Android, XML, version, version",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
500145,Fullstack Developer Software,,API,REST,Intermedio,Pregunta probable,¿Qué protocolo o método se usa para estilo de arquitectura para crear servicios usando recursos y HTTP?,SOAP,Pull Request,Bootstrap,SSH keys,REST,E,REST,REST organiza recursos y operaciones HTTP.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, API, REST, REST",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500146,Fullstack Developer Software,,API,SOAP,Intermedio,Caso breve,¿Cuál alternativa identifica correctamente la función de sOAP?,Express.js,Repositorio,PUT,SOAP,XSS,D,SOAP,SOAP es más estructurado que REST.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, API, SOAP, SOAP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500117,Fullstack Developer Software,,Automatización,CI/CD,Básico,Función o uso,"¿Qué opción usarías en backend/frontend para herramienta de GitHub para automatizar pruebas, builds y despliegues?",Fork,useEffect,GitHub Actions,React,Migración,C,GitHub Actions,GitHub Actions automatiza flujos de desarrollo.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Automatización, CI/CD, GitHub Actions",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500119,Fullstack Developer Software,,Backend,Entorno,Básico,Aplicación directa,¿Qué concepto se usa para entorno que permite ejecutar JavaScript en el servidor?,Express.js,SQL Injection,Controlador,Bootstrap,Node.js,E,Node.js,Node.js ejecuta JavaScript fuera del navegador.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Entorno, Node.js",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500121,Fullstack Developer Software,,Backend,Framework,Básico,Caso breve,"Para una tarea de Backend, ¿qué opción describe mejor framework ligero para crear servidores, rutas y APIs con Node.js?",Conflicto,useState,Express.js,SSH keys,rebase,C,Express.js,Express simplifica el desarrollo de APIs.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Backend, Framework, Express.js",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500127,Fullstack Developer Software,,Base de datos,Cambios,Básico,Función o uso,"En una evaluación sobre Base de datos, ¿qué respuesta corresponde a cambios?",Migración,XSS,SOAP,ORM,npm,A,Migración,Las migraciones controlan cambios del esquema.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Base de datos, Cambios, Migración",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500124,Fullstack Developer Software,,Base de datos,Relacional,Básico,Aplicación directa,"Dentro de Base de datos, ¿qué alternativa se relaciona con relacional?",Serialización,Autenticación,Formulario no controlado,GitHub Actions,MySQL,E,MySQL,MySQL almacena datos en tablas relacionadas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Base de datos, Relacional, MySQL",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500107,Fullstack Developer Software,,Cambios,Registro,Básico,Función o uso,¿Cuál alternativa identifica correctamente la función de registro?,Git Flow,commit,POST,GitHub Actions,JWT,B,commit,commit registra cambios en Git.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Cambios, Registro, commit",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500105,Fullstack Developer Software,,Colaboración,Copia,Básico,Pregunta probable,"En un proyecto web fullstack, necesitas copia de un repositorio en la cuenta de otro usuario. ¿Qué opción corresponde?",React,Ruta,Fork,Virtualización,Pull Request,C,Fork,Fork permite trabajar sobre una copia del proyecto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Colaboración, Copia, Fork",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500102,Fullstack Developer Software,,Colaboración,Plataforma,Básico,Función o uso,"En desarrollo fullstack, ¿qué opción permite plataforma para alojar repositorios y colaborar con Git?",POST,GitHub,JSX,Formik,CRUD,B,GitHub,GitHub facilita colaboración y gestión de repositorios.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Colaboración, Plataforma, GitHub",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500113,Fullstack Developer Software,,Colaboración,Solicitud,Básico,Identificación,¿Cuál es la opción más adecuada para el caso: Solicitud para revisar e integrar cambios en una rama principal?,SSH keys,Conflicto,Pull Request,npm,Sequelize,C,Pull Request,Un PR permite revisar cambios antes de fusionarlos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Colaboración, Solicitud, Pull Request",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500112,Fullstack Developer Software,,Conflictos,Git,Básico,Función o uso,"Al trabajar con un proyecto web fullstack, ¿qué elegirías para problema que ocurre cuando Git no puede unir cambios automáticamente?",Code Review,SPA,Issue,Conflicto,PUT,D,Conflicto,Un conflicto requiere resolver manualmente cambios incompatibles.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Conflictos, Git, Conflicto",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500101,Fullstack Developer Software,,Control de versiones,Sistema,Básico,Caso breve,"En una evaluación sobre Control de versiones, ¿qué respuesta corresponde a sistema?",CRUD,push,Git,CORS,Sequelize,C,Git,Git permite controlar versiones del proyecto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Control de versiones, Sistema, Git",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
800025,Fullstack Developer Software,,Docker,Contenedor,Básico,Pregunta probable de examen,"En Docker, ¿qué es un contenedor?",Ruta,commit,Entorno aislado,merge,Conflicto,C,Entorno aislado,Un contenedor ejecuta una aplicación con sus dependencias de forma aislada.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Docker, Contenedor, Entorno aislado",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
800026,Fullstack Developer Software,,Docker,docker build,Básico,Pregunta probable de examen,¿Qué comando se usa para construir una imagen Docker desde un Dockerfile?,commit,docker build,useState,package.json,Virtualización,B,docker build,docker build crea una imagen que luego puede ejecutarse como contenedor.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Docker, docker build, docker build",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
800024,Fullstack Developer Software,,Docker,docker run,Básico,Pregunta probable de examen,¿Qué comando se usa para crear y ejecutar un contenedor Docker?,Autenticación,Migración,useEffect,docker run,GET,D,docker run,docker run inicia un contenedor a partir de una imagen.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Docker, docker run, docker run",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
500106,Fullstack Developer Software,,Flujo,Git,Básico,Caso breve,¿Qué concepto se usa para modelo de trabajo con ramas para organizar desarrollo y releases?,Node.js,Ruta dinámica,Git Flow,Middleware,Endpoint,C,Git Flow,Git Flow estructura ramas y versiones.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Flujo, Git, Git Flow",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500141,Fullstack Developer Software,,Formularios,Controlado,Intermedio,Caso breve,"En desarrollo fullstack, ¿qué opción permite formulario cuyo valor es administrado por el estado de React?",Sequelize,Pull Request,Componente,merge,Formulario controlado,E,Formulario controlado,El formulario controlado depende del estado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Formularios, Controlado, Formulario controlado",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500143,Fullstack Developer Software,,Formularios,Gestión,Intermedio,Identificación,¿Qué opción usarías en backend/frontend para librería para manejar formularios en React?,Contenedor,npm,POST,useEffect,Formik,E,Formik,Formik simplifica manejo y validación de formularios.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Formularios, Gestión, Formik",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500142,Fullstack Developer Software,,Formularios,No controlado,Intermedio,Función o uso,"Para gestionar un proyecto web, ¿qué alternativa corresponde a no controlado?",Migración,Serialización,JSON,Formulario no controlado,Virtualización,D,Formulario no controlado,El formulario no controlado no depende totalmente del estado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Formularios, No controlado, Formulario no controlado",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
800022,Fullstack Developer Software,,Formularios React,event.target.value,Básico,Pregunta probable de examen,¿Cómo se obtiene el valor escrito en un input dentro de un evento React?,SQL Injection,Migración,event.target.value,Issue,docker build,C,event.target.value,event.target.value contiene el valor actual del campo que disparó el evento.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Formularios React, event.target.value, event.target.value",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
500133,Fullstack Developer Software,,Frontend,Biblioteca,Básico,Identificación,¿Cuál alternativa identifica correctamente la función de biblioteca?,Node.js,React,SPA,SOAP,Yup,B,React,React crea interfaces mediante componentes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Biblioteca, React",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500134,Fullstack Developer Software,,Frontend,Build,Básico,Aplicación directa,"Para una tarea de Frontend, ¿qué opción describe mejor herramienta rápida para crear proyectos modernos de frontend?",Vite,GitHub Actions,push,Express.js,JSON,A,Vite,Vite acelera desarrollo y empaquetado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Build, Vite",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500132,Fullstack Developer Software,,Frontend,SPA,Básico,Función o uso,¿Qué concepto se usa para aplicación web que actualiza contenido sin recargar toda la página?,SPA,Express.js,Yup,Ruta,Migración,A,SPA,Una SPA mejora navegación cargando una sola página base.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, SPA, SPA",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500135,Fullstack Developer Software,,Frontend,Sintaxis,Básico,Pregunta probable,"Si te piden reconocer sintaxis dentro de Frontend, ¿cuál es la respuesta correcta?",Migración,Rama,JSX,Vite,Pull Request,C,JSX,JSX combina JavaScript con marcado tipo HTML.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Sintaxis, JSX",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500118,Fullstack Developer Software,,Gestión,Proyecto,Básico,Identificación,"En un proyecto web fullstack, necesitas herramienta de GitHub para organizar tareas y tableros. ¿Qué opción corresponde?",Git Flow,GitHub Projects,push,SSH keys,useState,B,GitHub Projects,GitHub Projects ayuda a gestionar trabajo.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Gestión, Proyecto, GitHub Projects",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500114,Fullstack Developer Software,,Gestión,Tareas,Básico,Aplicación directa,"En una evaluación sobre Gestión, ¿qué respuesta corresponde a tareas?",Node.js,useState,Issue,Repositorio,Rama,C,Issue,Issues organizan problemas y pendientes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Gestión, Tareas, Issue",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500150,Fullstack Developer Software,,HTTP,DELETE,Intermedio,Pregunta probable,"Dentro de HTTP, ¿qué alternativa se relaciona con dELETE?",Virtualización,Ruta,DELETE,Yup,JSX,C,DELETE,DELETE elimina recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, DELETE, DELETE",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500147,Fullstack Developer Software,,HTTP,GET,Intermedio,Función o uso,"Para una tarea de HTTP, ¿qué opción describe mejor método HTTP usado para obtener datos?",pull,CRUD,SPA,Repositorio,GET,E,GET,GET consulta recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, GET, GET",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500148,Fullstack Developer Software,,HTTP,POST,Intermedio,Identificación,"Si te piden reconocer pOST dentro de HTTP, ¿cuál es la respuesta correcta?",Controlador,POST,SQL Injection,Vite,commit,B,POST,POST envía información.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, POST, POST",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500149,Fullstack Developer Software,,HTTP,PUT,Intermedio,Aplicación directa,¿Qué opción cumple esta función: Método HTTP usado para actualizar un recurso?,XSS,Fork,PUT,GitHub Actions,Serialización,C,PUT,PUT reemplaza o actualiza recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, PUT, PUT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
800023,Fullstack Developer Software,,Node.js y APIs,express,Básico,Pregunta probable de examen,¿Qué framework de Node.js se usa comúnmente para crear APIs REST?,express,SQL Injection,Modelo,event.target.value,POST,A,express,"Express simplifica rutas, middlewares y respuestas HTTP.",Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Node.js y APIs, express, express",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
500125,Fullstack Developer Software,,ORM,Base de datos,Básico,Pregunta probable,"Al trabajar con un proyecto web fullstack, ¿qué elegirías para oRM usado para trabajar con bases de datos desde Node.js?",merge,Sequelize,Componente,Code Review,Formik,B,Sequelize,Sequelize mapea tablas a modelos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, ORM, Base de datos, Sequelize",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500126,Fullstack Developer Software,,ORM,Definición,Básico,Caso breve,¿Cuál es la opción más adecuada para el caso: Técnica que permite manipular tablas como objetos?,Ruta dinámica,rebase,Serialización,npm,ORM,E,ORM,ORM conecta programación orientada a objetos con bases de datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, ORM, Definición, ORM",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500120,Fullstack Developer Software,,Paquetes,Gestor,Básico,Pregunta probable,¿Cuál alternativa identifica correctamente la función de gestor?,PUT,Formulario controlado,commit,npm,CRUD,D,npm,npm instala dependencias y ejecuta scripts.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Paquetes, Gestor, npm",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500104,Fullstack Developer Software,,Ramas,Branch,Básico,Aplicación directa,¿Qué opción usarías en backend/frontend para línea independiente de desarrollo dentro de Git?,GitHub Actions,Endpoint,SQL Injection,Rama,DELETE,D,Rama,Una rama permite trabajar cambios sin afectar la principal.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Ramas, Branch, Rama",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500111,Fullstack Developer Software,,Ramas,Reescribir,Básico,Caso breve,"Dentro de Ramas, ¿qué alternativa se relaciona con reescribir?",rebase,POST,GitHub Projects,push,SSH keys,A,rebase,rebase reorganiza el historial.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Ramas, Reescribir, rebase",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500110,Fullstack Developer Software,,Ramas,Unir,Básico,Pregunta probable,¿Qué opción cumple esta función: Operación que combina cambios de una rama con otra?,CORS,merge,PUT,Middleware,useState,B,merge,merge une historias de ramas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Ramas, Unir, merge",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500138,Fullstack Developer Software,,React,Efectos,Intermedio,Identificación,"Al trabajar con un proyecto web fullstack, ¿qué elegirías para hook usado para ejecutar efectos secundarios?",Git,Migración,useEffect,Componente,npm,C,useEffect,useEffect ejecuta código ante cambios o al montar.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Efectos, useEffect",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500137,Fullstack Developer Software,,React,Estado,Intermedio,Función o uso,"Dentro de React, ¿qué alternativa se relaciona con estado?",push,useState,SPA,SOAP,Endpoint,B,useState,useState guarda y actualiza valores de estado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Estado, useState",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500140,Fullstack Developer Software,,React,Parámetros,Intermedio,Pregunta probable,"En una evaluación sobre React, ¿qué respuesta corresponde a parámetros?",GitHub Projects,GET,React,Ruta dinámica,Migración,D,Ruta dinámica,Una ruta dinámica acepta parámetros variables.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Parámetros, Ruta dinámica",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500139,Fullstack Developer Software,,React,Rutas,Intermedio,Aplicación directa,¿Cuál es la opción más adecuada para el caso: Librería usada para manejar navegación en aplicaciones React?,Autorización,React Router,Formik,Contenedor,push,B,React Router,React Router gestiona rutas del frontend.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Rutas, React Router",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
